people	people_points	faces	face_points	hands	hand_points
8	91	6	420	7	147
1	12	1	70	2	42
2	22	2	140	3	63
1	15	1	70	2	42
4	55	4	280	7	147
8	89	6	420	7	147
1	14	1	70	2	42
1	12	1	70	2	42
3	38	1	70	4	84
1	13	1	70	1	21
1	13	1	70	2	42
1	13	1	70	2	42
1	14	1	70	2	42
2	34	2	140	4	84
2	25	2	140	2	42
2	23	2	140	3	63
1	15	1	70	2	42
2	32	2	140	4	84
2	23	1	70	3	63
11	98	10	694	1	21
1	12	1	70	2	42
2	35	2	140	4	84
4	57	4	280	7	147
2	34	2	140	4	84
2	35	2	140	4	84
2	34	2	140	4	84
1	11	1	70	1	21
2	16	1	70	3	63
2	23	2	140	3	63
1	14	1	70	2	42
2	34	2	140	4	84
1	11	1	70	2	42
2	34	2	140	4	84
8	90	6	420	7	147
2	35	2	140	4	84
1	14	1	70	2	42
1	10	1	70	1	21
1	11	1	70	2	42
2	26	1	70	3	63
2	14	1	70	1	21
1	13	1	70	2	41
1	13	1	70	2	42
12	97	10	695	1	21
3	37	2	140	4	84
4	57	4	280	7	147
1	14	1	70	2	42
2	15	1	70	2	42
3	33	2	140	4	84
1	14	1	70	2	42
7	80	7	490	5	105
2	33	2	140	4	84
2	15	1	70	2	42
2	34	2	140	4	84
4	57	4	280	8	168
1	13	1	70	2	42
2	36	2	140	4	84
1	14	1	70	2	42
1	11	1	70	2	42
1	14	1	70	2	42
7	80	7	490	5	105
2	32	2	140	3	63
10	94	6	420	7	147
1	15	1	70	2	42
4	69	4	280	6	126
6	76	6	420	8	168
3	23	1	70	3	63
2	21	1	70	2	42
8	87	6	420	7	147
1	12	1	70	1	21
1	10	1	70	1	21
2	20	2	140	2	42
1	13	1	70	2	42
7	88	6	420	6	126
2	33	2	140	4	84
2	19	1	70	2	42
5	77	5	350	10	210
2	33	2	140	4	84
2	25	2	140	2	42
4	59	4	280	7	147
4	57	4	280	7	147
3	25	1	70	3	43
2	20	1	70	2	42
1	11	1	70	1	21
1	11	1	70	1	21
1	11	1	70	1	21
7	82	7	490	5	105
3	36	2	140	4	84
2	32	2	140	3	63
3	22	1	70	2	42
1	14	1	70	2	42
1	11	1	70	2	42
4	58	4	280	7	147
4	67	4	280	6	126
7	82	7	490	6	126
1	13	1	70	2	42
8	89	6	420	8	168
4	52	4	280	5	105
1	11	1	70	2	42
1	13	1	70	1	21
2	35	2	140	4	84
5	68	4	280	6	126
8	82	6	420	6	126
1	11	1	70	2	42
1	16	1	70	2	42
4	59	4	280	7	147
1	11	1	70	1	21
8	88	6	420	6	126
1	16	1	70	2	42
1	10	1	70	1	21
8	87	5	350	7	147
22	265	22	1540	19	399
2	34	2	140	4	84
1	14	1	70	2	42
2	32	2	140	4	84
1	13	1	70	2	42
9	95	6	420	7	147
1	13	1	70	2	42
4	53	4	280	6	126
2	22	1	70	2	42
7	81	6	420	5	105
4	55	2	140	6	126
2	22	1	70	2	40
2	32	2	140	4	84
2	26	2	140	3	63
1	8	1	70	0	0
2	36	2	140	4	84
1	12	1	70	2	42
1	13	1	70	2	42
2	34	2	140	4	84
3	44	3	210	4	84
5	77	5	350	10	210
1	15	1	70	2	42
1	12	1	70	2	42
8	99	7	490	7	147
1	14	1	70	2	42
7	79	6	420	5	105
4	59	4	280	7	147
2	23	2	140	3	63
8	85	6	420	5	105
26	302	23	1610	29	609
2	36	2	140	4	84
3	41	2	140	2	42
1	10	1	70	1	21
8	88	6	420	6	126
2	32	2	140	3	63
6	81	4	280	7	147
2	21	1	70	3	63
2	33	2	140	4	84
9	91	6	420	8	168
1	13	1	70	1	21
1	15	1	70	2	42
1	12	1	70	2	31
2	34	2	140	4	84
2	25	2	140	3	49
1	13	1	70	2	42
7	79	6	420	6	126
2	34	2	140	4	84
2	32	2	140	4	84
3	33	2	140	4	84
2	25	2	140	4	84
1	16	1	70	2	42
7	86	7	490	6	126
1	14	1	70	2	42
2	35	2	140	4	84
7	80	7	490	5	105
2	33	2	140	4	84
2	33	2	140	4	84
1	11	1	70	2	42
1	13	1	70	2	42
4	67	4	280	6	126
2	33	2	140	4	84
7	84	6	420	6	126
1	14	1	70	1	21
4	61	4	280	8	168
1	13	1	70	2	42
1	14	1	70	2	42
2	34	2	140	4	84
1	13	1	70	2	42
1	11	1	70	1	21
7	88	6	420	6	126
2	24	2	140	3	63
2	34	2	140	4	84
1	16	1	70	2	42
2	23	2	140	3	63
6	73	6	420	5	105
2	23	1	70	3	63
2	31	2	140	4	84
2	33	2	140	3	63
2	34	2	140	4	84
1	16	1	70	2	42
2	33	2	140	4	84
1	12	1	70	2	42
5	81	5	350	10	210
2	31	2	140	4	84
3	36	2	140	4	84
13	99	9	625	1	21
1	15	1	70	2	42
4	68	4	280	6	126
1	14	1	70	2	42
2	33	2	140	4	84
1	13	1	70	2	42
1	13	1	70	1	21
3	36	2	140	4	84
7	86	6	420	6	126
7	87	6	420	7	147
2	34	2	140	4	84
1	13	1	70	1	21
2	34	2	140	4	84
7	88	6	420	6	126
0	0	0	0	0	0
1	14	1	70	2	42
1	13	1	70	2	42
1	12	1	70	2	39
7	81	7	490	6	126
1	14	1	70	2	42
2	21	1	70	3	63
2	34	2	140	4	84
1	11	1	70	2	42
2	22	2	140	3	63
2	34	2	140	4	84
3	36	2	140	4	84
2	33	2	140	4	84
1	14	1	70	2	42
1	14	1	70	2	42
1	15	1	70	2	42
1	14	1	70	2	42
2	34	2	140	4	84
1	13	1	70	2	42
2	20	2	140	2	42
2	31	2	140	3	63
2	25	2	140	2	42
2	35	2	140	4	84
1	15	1	70	2	42
2	16	1	70	2	42
2	35	2	140	4	84
1	11	1	70	2	42
1	13	1	70	1	21
2	33	2	140	3	63
1	13	1	70	2	42
1	11	1	70	2	42
8	88	6	420	7	147
1	16	1	70	2	42
2	32	2	140	3	63
2	32	2	140	4	84
2	27	2	140	3	63
4	58	4	280	7	147
3	34	2	140	4	84
1	16	1	70	2	42
7	79	6	420	6	126
9	95	6	420	7	147
2	34	2	140	4	84
1	13	1	70	2	42
9	95	6	420	6	126
1	13	1	70	2	42
4	57	4	280	7	147
1	12	1	70	2	42
2	26	2	140	3	63
6	72	6	420	6	126
9	104	6	420	7	147
4	58	4	280	8	168
8	84	6	420	7	147
4	68	4	280	6	126
9	94	6	420	7	147
7	87	6	420	7	147
4	57	4	280	7	147
2	33	2	140	4	84
24	251	20	1391	26	530
4	56	4	280	6	126
1	14	1	70	2	42
4	58	4	280	8	168
1	14	1	70	2	42
2	34	2	140	4	84
1	13	1	70	2	42
1	11	1	70	2	42
2	34	2	140	4	84
2	33	2	140	4	84
2	23	2	140	3	63
7	79	7	490	5	105
1	14	1	70	2	42
1	13	1	70	2	42
1	10	1	70	1	21
1	15	1	70	2	42
2	33	2	140	4	84
2	33	2	140	4	84
1	13	1	70	2	42
4	57	4	280	8	168
2	33	2	140	4	84
1	11	1	70	2	42
1	16	1	70	2	42
4	68	4	280	6	126
4	55	4	280	7	147
9	97	6	420	8	168
1	13	1	70	2	31
1	13	1	70	2	42
2	27	2	140	4	84
1	14	1	70	2	42
1	14	1	70	2	42
1	13	1	70	2	42
5	58	3	210	6	126
5	78	5	350	10	210
3	25	1	70	3	63
2	33	2	140	4	84
4	68	4	280	6	126
1	11	1	70	2	42
2	34	2	140	4	84
1	14	1	70	2	42
2	34	2	140	4	84
24	266	18	1260	25	512
7	85	6	420	6	126
2	34	2	140	4	84
4	55	4	280	6	126
2	34	2	140	4	84
13	116	11	768	3	63
2	34	2	140	4	84
1	14	1	70	2	42
1	14	1	70	2	42
2	33	2	140	4	84
2	34	2	140	4	84
4	59	4	280	7	147
2	34	2	140	4	84
2	33	2	140	4	84
2	16	1	70	2	42
1	11	1	70	2	42
2	31	2	140	4	84
8	88	7	490	5	105
5	80	5	350	10	210
12	90	8	560	1	21
4	58	4	280	8	168
8	91	7	490	6	126
7	86	6	420	6	126
9	95	6	420	7	147
2	33	2	140	4	84
1	11	1	70	2	42
1	14	1	70	2	42
1	14	1	70	2	42
2	34	2	140	4	84
2	22	1	70	3	63
8	86	6	420	8	168
2	35	2	140	4	84
1	12	1	70	1	21
3	36	2	140	4	84
1	12	1	70	2	42
2	33	2	140	4	84
4	59	4	280	8	168
2	24	2	140	2	42
2	19	1	70	2	42
2	19	2	140	2	42
2	34	2	140	4	84
2	35	2	140	4	84
2	33	2	140	4	84
1	13	1	70	2	42
2	35	2	140	4	84
1	14	1	70	2	42
8	85	6	420	5	105
5	76	5	350	10	210
4	66	4	280	6	126
2	34	2	140	4	84
1	14	1	70	2	42
1	12	1	70	2	42
2	31	2	140	3	63
1	13	1	70	2	42
2	33	2	140	4	84
1	15	1	70	2	42
1	18	1	70	2	42
1	11	1	70	2	42
1	14	1	70	2	42
1	11	1	70	1	21
2	34	2	140	4	84
2	34	2	140	4	84
1	13	1	70	2	42
4	58	4	280	7	147
4	69	4	280	6	126
1	14	1	70	2	42
4	60	4	280	7	147
1	15	1	70	2	42
2	34	2	140	4	84
1	14	1	70	2	42
4	60	4	280	8	168
1	10	1	70	1	21
1	11	1	70	1	21
2	34	2	140	4	84
1	12	1	70	2	42
2	32	2	140	3	63
2	17	1	70	0	0
1	10	1	70	1	21
2	24	2	140	3	63
1	12	1	70	2	42
4	55	4	280	7	147
2	23	2	140	2	42
1	12	1	70	2	42
1	14	1	70	2	42
7	86	6	420	6	126
1	16	1	70	2	42
2	33	2	140	4	84
1	13	1	70	1	21
2	24	1	70	1	21
2	31	2	140	4	84
2	34	2	140	4	84
2	32	2	140	4	84
1	13	1	70	2	42
2	33	2	140	4	84
2	31	2	140	4	84
1	12	1	70	2	42
1	15	1	70	2	42
1	10	1	70	0	0
2	33	2	140	4	84
2	33	2	140	4	84
1	14	1	70	2	42
1	12	1	70	2	42
7	80	7	490	6	126
2	25	2	140	3	48
2	34	2	140	4	84
3	36	2	140	4	84
1	14	1	70	2	42
1	13	1	70	2	42
1	12	1	70	2	42
2	17	2	140	2	42
1	13	1	70	2	42
4	59	4	280	8	168
2	31	2	140	3	63
2	26	2	140	3	63
2	34	2	140	4	84
8	87	6	420	5	105
2	21	1	70	2	42
1	13	1	70	2	42
3	27	1	70	3	63
1	11	1	70	1	21
8	84	6	420	5	105
1	13	1	70	2	42
5	72	3	210	8	149
8	87	6	420	8	168
2	24	2	140	3	63
1	14	1	70	2	42
1	11	1	70	1	21
2	34	2	140	4	84
2	33	2	140	4	84
1	13	1	70	2	42
7	86	6	420	7	147
1	14	1	70	1	21
2	33	2	140	4	84
2	33	2	140	3	63
4	67	4	280	6	126
1	14	1	70	2	42
2	34	2	140	4	84
20	184	12	840	18	378
1	14	1	70	2	42
3	42	3	210	4	84
4	56	4	280	6	126
1	15	1	70	2	42
1	13	1	70	2	42
1	13	1	70	2	42
1	15	1	70	2	42
13	138	11	770	13	273
8	86	6	420	4	84
1	12	1	70	1	21
2	25	2	140	2	42
1	13	1	70	1	21
4	56	3	210	7	147
2	34	2	140	4	84
2	32	2	140	3	63
2	33	2	140	4	84
0	0	0	0	0	0
2	32	2	140	3	63
2	25	2	140	2	42
2	33	2	140	4	84
20	191	14	980	19	399
2	31	2	140	4	84
1	13	1	70	2	42
5	77	5	350	10	210
1	11	1	70	1	21
5	69	4	280	6	126
7	92	7	490	7	147
1	11	1	70	1	21
2	26	2	140	3	63
2	19	2	140	2	42
1	13	1	70	2	42
4	67	4	280	6	126
1	10	1	70	0	0
2	16	1	70	2	42
2	21	1	70	3	63
4	58	4	280	8	168
8	86	6	420	7	147
3	30	2	140	4	84
1	13	1	70	2	42
2	26	2	140	3	63
2	25	2	140	2	42
3	33	2	140	4	84
7	79	6	420	6	126
1	10	1	70	1	21
2	21	1	70	2	42
2	35	2	140	4	84
7	79	7	490	5	105
2	34	2	140	4	84
1	13	1	70	2	42
1	16	1	70	2	42
8	87	6	420	6	126
4	57	4	280	8	168
2	35	2	140	4	84
2	34	2	140	4	84
2	34	2	140	4	84
1	15	1	70	2	42
2	35	2	140	4	84
3	32	2	140	4	84
2	20	2	140	2	42
1	11	1	70	2	42
9	93	6	420	7	147
1	12	1	70	2	42
2	33	2	140	4	84
1	11	1	70	2	40
5	77	5	350	10	210
2	24	2	140	3	63
2	32	2	140	3	63
2	35	2	140	4	84
1	14	1	70	2	42
1	12	1	70	2	42
1	11	1	70	2	42
2	33	2	140	4	84
4	59	4	280	8	168
14	97	8	560	3	63
2	25	2	140	3	63
1	15	1	70	2	42
1	13	1	70	2	42
1	13	1	70	2	42
4	65	4	280	6	126
2	33	2	140	3	63
2	35	2	140	4	84
2	30	2	140	4	84
8	92	6	420	8	168
17	134	11	760	11	231
1	12	1	70	2	42
2	33	2	140	4	84
4	69	4	280	6	126
1	14	1	70	2	42
7	82	6	420	8	168
4	57	4	280	7	147
7	80	6	420	6	126
8	91	6	420	5	105
1	11	1	70	2	42
2	22	2	140	3	63
1	13	1	70	2	42
2	17	1	70	3	63
7	80	7	490	5	105
24	269	19	1330	26	535
4	67	4	280	6	126
2	33	2	140	4	84
2	33	2	140	4	84
9	112	6	420	9	189
1	10	1	70	1	21
1	14	1	70	2	42
2	21	1	70	1	21
2	20	2	140	2	42
1	12	1	70	2	42
1	14	1	70	2	42
1	13	1	70	1	21
9	83	6	420	5	105
2	34	2	140	4	84
1	11	1	70	2	42
1	15	1	70	2	42
9	91	6	420	7	147
2	33	2	140	4	84
2	34	2	140	4	84
2	32	2	140	4	84
1	14	1	70	2	42
1	14	1	70	2	42
1	12	1	70	1	21
1	13	1	70	2	42
2	34	2	140	4	84
8	91	6	420	7	147
2	29	2	140	4	84
8	89	6	420	7	147
4	65	4	280	6	126
2	21	1	70	3	63
1	12	1	70	2	42
17	133	11	764	12	252
3	36	2	140	4	84
2	33	2	140	4	84
2	32	2	140	4	84
2	23	2	140	2	42
2	32	2	140	3	63
16	140	11	756	13	273
4	59	4	280	7	147
2	23	2	140	3	63
2	36	2	140	4	84
1	12	1	70	2	42
2	33	2	140	3	63
1	12	1	70	0	0
1	15	1	70	2	42
8	88	7	490	6	126
1	13	1	70	1	21
1	13	1	70	1	21
2	22	1	70	2	42
4	67	4	280	6	126
2	21	1	70	2	42
2	33	2	140	2	42
8	86	6	420	8	168
15	126	12	837	3	63
1	13	1	70	2	42
1	12	1	70	2	42
1	14	1	70	2	42
1	14	1	70	2	42
1	13	1	70	2	42
2	33	2	140	3	63
5	83	5	350	10	210
1	13	1	70	2	42
2	16	1	70	3	63
1	13	1	70	2	42
1	11	1	70	2	42
2	25	2	140	3	63
1	14	1	70	2	42
7	81	6	420	6	126
2	16	1	70	2	42
12	93	8	560	2	42
1	16	1	70	2	42
2	33	2	140	4	84
1	13	1	70	2	42
1	13	1	70	2	42
1	12	1	70	2	42
1	11	1	70	2	42
2	30	2	140	4	84
1	13	1	70	2	41
1	12	1	70	1	21
2	35	2	140	4	84
2	35	2	140	4	84
1	11	1	70	2	42
4	61	4	280	8	168
1	13	1	70	2	42
1	13	1	70	2	42
1	14	1	70	1	21
1	12	1	70	2	42
2	23	2	140	3	63
1	18	1	70	2	42
12	136	11	767	12	252
2	21	2	140	3	63
2	24	2	140	3	63
1	11	1	70	2	42
2	32	2	140	4	84
1	14	1	70	2	42
8	86	6	420	5	105
8	87	6	420	6	126
2	33	2	140	3	63
1	10	1	70	1	21
2	33	2	140	3	63
1	13	1	70	2	42
2	16	1	70	0	0
4	59	4	280	8	168
0	0	0	0	0	0
2	31	2	140	3	63
2	34	2	140	4	84
8	89	6	420	4	84
1	15	1	70	2	42
4	68	4	280	6	126
2	33	2	140	3	63
7	80	7	490	5	105
2	30	2	140	4	84
1	14	1	70	2	42
2	34	2	140	4	84
12	96	9	617	1	21
2	34	2	140	4	84
6	75	6	420	6	126
2	34	2	140	4	84
2	33	2	140	3	63
2	25	2	140	3	63
2	33	2	140	4	84
1	14	1	70	2	42
2	22	2	140	2	42
17	195	16	1120	15	315
1	14	1	70	2	42
7	86	6	420	6	126
3	35	2	140	3	63
1	16	1	70	2	42
25	259	19	1330	17	357
8	84	6	420	6	126
2	33	2	140	4	84
1	13	1	70	2	42
2	22	2	140	2	42
1	14	1	70	2	42
3	19	1	70	2	42
2	13	1	70	1	21
1	15	1	70	2	42
2	21	2	140	2	42
2	35	2	140	4	84
2	33	2	140	4	84
4	67	4	280	6	126
4	60	4	280	8	168
7	82	7	490	5	105
1	13	1	70	2	42
1	13	1	70	2	42
1	14	1	70	2	42
1	13	1	70	2	42
3	36	2	140	4	84
2	34	2	140	4	84
2	34	2	140	4	84
4	59	4	280	8	168
2	23	2	140	3	63
4	57	4	280	7	147
1	10	1	70	1	21
2	33	2	140	4	84
4	66	4	280	6	126
1	16	1	70	2	42
2	32	2	140	4	84
2	35	2	140	4	84
2	34	2	140	4	84
1	13	1	70	2	42
1	13	1	70	2	42
2	31	2	140	4	84
1	15	1	70	2	42
4	69	4	280	6	126
9	88	6	420	6	126
1	12	1	70	1	21
2	32	2	140	4	84
32	326	28	1960	25	525
1	14	1	70	2	42
2	32	2	140	3	63
1	13	1	70	2	42
2	34	2	140	4	84
2	21	1	70	2	42
6	71	6	420	6	126
2	20	1	70	3	63
1	14	1	70	2	42
2	34	2	140	4	84
8	88	6	420	6	126
1	13	1	70	2	42
1	11	1	70	2	42
6	86	6	420	10	210
3	37	2	140	4	84
2	34	2	140	4	84
2	33	2	140	4	84
4	68	4	280	6	126
1	15	1	70	2	42
2	33	2	140	4	84
7	85	6	420	7	147
3	27	1	70	2	42
2	23	2	140	3	63
2	34	2	140	4	84
2	35	2	140	4	84
5	81	5	350	10	210
2	15	1	70	1	21
9	90	6	420	8	168
1	13	1	70	2	42
2	31	2	140	4	84
0	0	0	0	0	0
1	11	1	70	1	21
2	24	2	140	3	63
1	12	1	70	2	42
1	12	1	70	2	42
4	69	4	280	6	126
7	80	7	490	5	105
2	34	2	140	3	63
1	16	1	70	2	42
2	21	2	140	3	63
2	34	2	140	4	84
4	58	4	280	8	168
1	14	1	70	2	42
4	59	4	280	8	168
5	76	5	350	10	210
2	30	2	140	3	63
1	13	1	70	2	42
2	33	2	140	4	84
1	15	1	70	2	42
2	25	2	140	3	63
2	34	2	140	4	84
2	35	2	140	4	84
2	33	2	140	4	84
7	79	7	490	5	105
4	67	4	280	6	126
2	35	2	140	4	84
2	35	2	140	4	84
1	14	1	70	2	42
2	33	2	140	4	84
1	13	1	70	2	42
2	31	2	140	4	84
1	12	1	70	2	42
16	199	14	980	22	462
1	13	1	70	2	42
2	34	2	140	4	84
2	31	2	140	3	63
2	17	1	70	2	42
2	22	1	70	2	42
1	13	1	70	1	21
2	35	2	140	4	84
1	13	1	70	2	29
2	33	2	140	4	84
1	15	1	70	2	42
2	21	1	70	2	42
2	26	1	70	2	42
8	89	7	490	6	126
2	34	2	140	4	84
1	14	1	70	2	42
3	34	2	140	4	84
2	15	1	70	2	42
0	0	0	0	0	0
2	35	2	140	4	84
2	34	2	140	4	84
2	33	2	140	4	84
4	69	4	280	6	126
4	60	4	280	8	168
5	80	5	350	10	210
1	13	1	70	2	42
1	14	1	70	2	42
1	13	1	70	2	42
1	11	1	70	2	42
2	22	0	0	2	42
2	33	2	140	4	84
2	25	2	140	2	42
2	23	2	140	1	21
2	33	2	140	4	84
1	14	1	70	2	42
1	12	1	70	2	42
4	59	4	280	8	168
2	34	2	140	4	84
3	22	1	70	2	42
1	13	1	70	2	42
3	34	2	140	4	84
2	32	2	140	3	63
7	86	6	420	6	126
1	14	1	70	2	42
2	22	1	70	2	42
1	11	1	70	2	42
4	58	4	280	8	168
2	33	2	140	4	84
2	33	2	140	4	84
1	13	1	70	2	42
1	15	1	70	2	42
1	14	1	70	2	42
1	12	1	70	1	21
1	15	1	70	2	42
2	21	1	70	0	0
1	14	1	70	2	42
1	18	1	70	2	42
1	10	1	70	1	21
1	14	1	70	2	42
2	32	2	140	4	84
1	13	1	70	2	42
2	34	2	140	4	84
2	33	2	140	4	84
31	295	20	1400	25	520
2	32	2	140	3	63
1	12	1	70	2	42
1	11	1	70	1	21
7	86	6	420	8	168
2	35	2	140	4	84
1	13	1	70	2	42
2	34	2	140	4	84
2	32	2	140	3	63
3	36	2	140	4	84
2	31	2	140	4	84
1	14	1	70	2	42
1	12	1	70	2	42
7	85	6	420	7	147
3	36	2	140	4	84
4	66	4	280	6	126
2	17	1	70	1	21
1	13	1	70	2	42
2	16	1	70	3	63
2	25	2	140	3	63
1	10	1	70	0	0
4	68	4	280	6	126
1	14	1	70	2	42
1	13	1	70	2	42
7	89	7	490	6	126
2	33	2	140	4	84
1	16	1	70	2	42
2	13	1	70	2	42
1	16	1	70	2	42
1	11	1	70	1	21
2	34	2	140	4	84
3	26	1	70	3	63
4	57	4	280	7	147
2	32	2	140	4	84
1	12	1	70	2	42
1	14	1	70	2	42
1	12	1	70	1	21
2	21	1	70	3	63
1	13	1	70	2	42
1	14	1	70	2	42
1	10	1	70	1	21
1	13	1	70	2	42
1	17	1	70	1	21
9	93	6	420	7	147
1	13	1	70	1	21
1	10	1	70	1	21
1	13	1	70	2	42
2	24	2	140	3	63
1	14	1	70	2	42
1	13	1	70	2	42
2	33	2	140	3	63
2	13	1	70	2	42
2	34	2	140	4	84
1	12	1	70	2	42
2	34	2	140	4	84
2	34	2	140	4	84
2	33	2	140	4	84
2	15	1	70	3	63
2	33	2	140	4	84
2	32	2	140	4	84
1	10	1	70	1	21
2	17	1	70	2	42
1	15	1	70	2	42
1	13	1	70	2	42
7	78	6	420	6	126
2	23	1	70	3	63
4	69	4	280	6	126
7	99	5	350	7	147
2	31	2	140	3	63
2	32	2	140	3	63
2	34	2	140	4	84
2	31	2	140	3	63
2	17	1	70	3	63
1	10	1	70	1	21
1	12	1	70	1	21
1	13	1	70	2	42
2	31	2	140	3	63
9	88	6	420	6	126
11	91	9	621	2	42
1	12	1	70	1	21
2	23	2	140	3	63
1	13	1	70	2	42
4	69	4	280	6	126
1	11	1	70	2	42
9	91	6	420	7	147
1	12	1	70	2	42
1	4	0	0	0	0
1	10	1	70	1	21
1	13	1	70	2	42
4	67	4	280	6	126
1	16	1	70	2	42
1	14	1	70	2	42
4	63	4	280	6	126
2	26	2	140	3	63
7	80	7	490	6	126
2	33	2	140	4	84
1	14	1	70	2	42
2	33	2	140	4	84
2	35	2	140	4	84
1	14	1	70	2	42
5	78	5	350	10	210
2	35	2	140	4	84
2	17	1	70	2	42
2	14	1	70	2	42
2	31	2	140	4	84
2	34	2	140	4	84
2	22	1	70	3	63
2	35	2	140	4	84
4	57	4	280	8	168
2	23	2	140	2	42
1	12	1	70	2	42
1	13	1	70	2	42
3	39	2	140	4	84
1	11	1	70	2	42
2	23	1	70	3	63
1	13	1	70	2	42
2	12	1	70	2	42
1	14	1	70	2	42
1	13	1	70	2	42
1	13	1	70	2	42
1	12	1	70	1	21
1	11	1	70	1	21
2	34	2	140	4	84
1	12	1	70	1	21
1	11	1	70	1	21
1	12	1	70	0	0
1	13	1	70	1	21
1	14	1	70	2	42
1	18	1	70	2	42
2	33	2	140	4	84
3	34	2	140	4	84
1	10	1	70	1	21
1	11	1	70	1	21
1	14	1	70	2	42
3	36	2	140	4	84
1	16	1	70	2	42
2	32	2	140	4	84
8	88	6	420	7	147
2	26	2	140	3	63
2	34	2	140	4	84
2	33	2	140	3	63
2	34	2	140	4	84
9	94	6	420	7	147
2	34	2	140	4	84
2	24	2	140	3	63
1	13	1	70	2	42
1	11	1	70	1	21
2	33	2	140	4	84
4	67	4	280	6	126
3	36	2	140	4	84
2	29	2	140	4	84
4	56	4	280	7	147
1	13	1	70	2	42
8	87	6	420	7	147
14	133	11	767	12	252
8	85	6	420	8	168
1	13	1	70	2	42
0	0	0	0	0	0
2	22	2	140	3	63
1	18	1	70	2	42
1	14	1	70	2	42
9	89	6	420	8	168
4	69	4	280	6	126
1	14	1	70	2	42
17	175	11	770	15	315
5	81	5	350	10	210
2	34	2	140	4	84
1	14	1	70	2	42
7	77	6	420	6	126
1	13	1	70	2	42
1	13	1	70	2	42
2	31	2	140	3	63
1	14	1	70	2	42
25	256	20	1395	24	485
23	244	21	1470	18	368
4	59	4	280	7	147
1	12	1	70	2	42
2	34	2	140	3	63
1	13	1	70	2	42
8	86	6	420	6	126
4	67	4	280	7	147
1	13	1	70	1	21
1	13	1	70	2	40
1	15	1	70	1	21
1	11	1	70	1	21
2	33	2	140	4	84
1	15	1	70	2	42
2	33	2	140	4	84
2	22	1	70	3	63
4	69	4	280	6	126
1	11	1	70	1	21
4	57	4	280	7	147
2	35	2	140	4	84
2	21	1	70	2	42
2	15	1	70	2	42
2	35	2	140	4	84
1	14	1	70	2	42
5	77	5	350	10	210
2	33	2	140	4	84
2	35	2	140	4	84
2	35	2	140	4	84
11	93	8	560	8	168
1	13	1	70	2	42
2	19	2	140	2	42
2	33	2	140	4	84
4	56	4	280	7	147
2	23	2	140	2	42
1	13	1	70	2	42
2	21	1	70	3	63
1	14	1	70	2	42
1	14	1	70	2	42
5	78	5	350	10	210
2	34	2	140	4	84
2	35	2	140	4	84
1	11	1	70	1	21
1	12	1	70	2	42
1	14	1	70	2	42
1	14	1	70	2	42
4	59	4	280	8	168
2	32	2	140	4	84
1	13	1	70	2	42
22	264	21	1470	24	504
5	75	5	350	10	210
2	35	2	140	4	84
1	13	1	70	2	42
8	92	6	420	8	168
2	33	2	140	4	84
1	11	1	70	1	21
2	32	2	140	3	63
2	32	2	140	4	84
1	15	1	70	2	42
1	15	1	70	2	42
1	13	1	70	2	35
2	32	2	140	4	84
8	88	6	420	6	126
8	95	7	490	8	168
4	60	4	280	8	168
1	14	1	70	2	42
1	15	1	70	2	42
14	112	11	766	3	63
2	34	2	140	4	84
16	132	11	765	10	210
1	15	1	70	2	42
2	33	2	140	4	84
7	86	6	420	7	147
2	33	2	140	4	84
5	77	5	350	10	210
1	12	1	70	2	42
3	29	2	140	2	42
4	57	4	280	7	147
2	33	2	140	4	84
4	58	4	280	7	147
2	34	2	140	4	84
1	12	1	70	2	42
1	11	1	70	1	21
2	32	2	140	3	63
2	35	2	140	4	84
1	14	1	70	2	42
1	14	1	70	2	42
2	35	2	140	4	84
5	56	3	210	6	126
1	13	1	70	2	42
1	14	1	70	1	21
2	15	1	70	2	42
1	13	1	70	2	42
2	33	2	140	4	84
1	15	1	70	2	42
2	32	2	140	3	63
2	34	2	140	4	84
1	13	1	70	2	42
5	78	5	350	10	210
1	16	1	70	2	42
1	13	1	70	2	42
1	16	1	70	2	42
1	14	1	70	2	42
8	88	6	420	6	126
1	9	1	70	0	0
1	12	1	70	2	42
2	32	2	140	4	84
2	34	2	140	4	84
2	31	2	140	4	84
1	14	1	70	2	42
4	58	4	280	8	168
1	14	1	70	2	33
1	13	1	70	2	42
4	69	4	280	6	126
7	79	6	420	5	105
2	34	2	140	4	84
1	12	1	70	2	42
15	137	11	756	14	294
23	258	19	1330	26	539
1	12	1	70	2	42
1	13	1	70	2	42
3	35	2	140	3	63
2	33	2	140	4	84
12	103	10	694	2	42
4	61	4	280	8	168
2	33	2	140	4	84
2	32	2	140	4	84
1	11	1	70	1	21
2	25	2	140	2	42
2	33	2	140	3	63
1	13	1	70	2	42
2	26	1	70	4	84
2	35	2	140	4	84
7	81	7	490	6	126
1	13	1	70	2	42
7	79	7	490	5	105
5	78	5	350	10	210
8	83	6	420	4	84
2	35	2	140	4	84
2	30	2	140	3	63
1	11	1	70	1	21
1	15	1	70	2	42
7	82	7	490	6	126
9	100	6	420	8	168
2	17	1	70	2	42
1	13	1	70	2	42
3	34	2	140	4	84
1	10	1	70	0	0
1	14	1	70	2	42
1	12	1	70	2	38
1	14	1	70	2	42
2	33	2	140	4	84
4	57	4	280	7	147
1	14	1	70	2	42
1	16	1	70	2	42
7	83	6	420	7	147
